step,loss
1352,7.153155326843262
1353,7.146051406860352
1354,7.087421417236328
1355,6.960124492645264
1356,7.174617290496826
1357,6.922091007232666
1358,7.102643013000488
1359,6.741393089294434
1360,7.458029747009277
1361,6.803336143493652
1362,7.03082275390625
1363,7.22944974899292
1364,6.801161766052246
1365,7.241992950439453
1366,7.054431438446045
1367,7.132183074951172
1368,6.905212879180908
1369,7.054064750671387
1370,7.369336128234863
1371,7.046459674835205
1372,7.22731876373291
1373,6.904877662658691
1374,6.881472587585449
1375,7.1420817375183105
1376,6.917468070983887
1377,7.012941837310791
1378,7.250665664672852
1379,7.20852518081665
1380,6.836987495422363
1381,6.9213666915893555
1382,6.835789680480957
1383,7.18581485748291
1384,7.223735809326172
1385,6.727845191955566
1386,7.108217239379883
1387,7.3118791580200195
1388,7.032629013061523
1389,7.091869831085205
1390,6.967768669128418
1391,6.983928680419922
1392,6.82178258895874
1393,6.838862895965576
1394,6.771984577178955
1395,7.28092098236084
1396,6.778785705566406
1397,6.95956563949585
1398,6.4216461181640625
1399,6.931855201721191
1400,7.129524230957031
1401,7.196801662445068
1402,6.335729122161865
1403,7.060225486755371
1404,7.058531761169434
1405,7.0761799812316895
1406,6.979532241821289
1407,6.738361358642578
1408,6.71293830871582
1409,7.387332439422607
1410,7.118907928466797
1411,6.799920082092285
1412,7.445616722106934
1413,6.7766876220703125
1414,7.049383163452148
1415,7.440175533294678
1416,7.19074821472168
1417,7.463038444519043
1418,6.739306449890137
1419,6.74169921875
1420,7.1559906005859375
1421,7.169118881225586
1422,6.912264823913574
1423,7.171525955200195
1424,7.367140769958496
1425,6.823027610778809
1426,7.114024639129639
1427,7.316531181335449
1428,6.91104793548584
1429,7.052870273590088
1430,6.909180641174316
1431,7.177216529846191
1432,7.129736423492432
1433,7.17902946472168
1434,6.293893337249756
1435,6.766719341278076
1436,7.031795501708984
1437,6.779110908508301
1438,6.798297882080078
1439,6.893858432769775
1440,6.851946830749512
1441,7.073421478271484
1442,6.929494380950928
1443,7.120512962341309
1444,7.415988445281982
1445,7.339829444885254
1446,7.7890729904174805
1447,6.790069103240967
1448,6.975345134735107
1449,6.509984016418457
1450,7.049199104309082
1451,6.824441909790039
1452,6.981955528259277
1453,6.905752658843994
1454,7.057494163513184
1455,7.174681663513184
1456,7.054503917694092
1457,7.037292003631592
1458,6.7645697593688965
1459,7.061378002166748
1460,7.082319736480713
1461,7.191927909851074
1462,6.921059608459473
1463,7.327919960021973
1464,6.894659042358398
1465,7.042945384979248
1466,7.244772911071777
1467,7.127699851989746
1468,7.437225341796875
1469,6.798151016235352
1470,6.9122161865234375
1471,6.947661399841309
1472,6.865365028381348
1473,7.057271957397461
1474,7.032255172729492
1475,7.067646026611328
1476,6.93715763092041
1477,6.974643230438232
1478,7.1118483543396
1479,6.9046173095703125
1480,6.399400234222412
1481,7.509344577789307
1482,6.96958589553833
1483,6.779107093811035
1484,7.366148471832275
1485,6.577629566192627
1486,7.1059064865112305
1487,7.139248847961426
1488,7.082657814025879
1489,7.244568347930908
1490,7.001832962036133
1491,6.660100936889648
1492,7.071276664733887
1493,6.8612895011901855
1494,7.212491512298584
1495,7.160088539123535
1496,7.06281852722168
1497,6.269070148468018
1498,7.184141159057617
1499,6.759305000305176
1500,6.8362250328063965
1501,7.129238605499268
1502,7.250621318817139
1503,6.933166027069092
1504,7.040086269378662
1505,7.106228351593018
1506,7.119180202484131
1507,6.9438910484313965
1508,7.3242573738098145
1509,7.273112773895264
1510,7.129886627197266
1511,6.701743125915527
1512,7.212536334991455
1513,6.7655487060546875
1514,7.308200359344482
1515,7.341156005859375
1516,7.084514617919922
1517,7.075462341308594
1518,7.274131774902344
1519,6.891441345214844
1520,6.77757453918457
1521,6.467135429382324
1522,7.155713081359863
1523,7.280357837677002
1524,6.796130657196045
1525,7.063945770263672
1526,7.01588249206543
1527,7.175698280334473
1528,6.865968704223633
1529,7.2597455978393555
1530,6.97469425201416
1531,6.942002296447754
1532,7.029000282287598
1533,6.972906112670898
1534,6.80434513092041
1535,6.996044635772705
1536,7.324846267700195
1537,7.163525104522705
1538,7.1571478843688965
1539,6.984856605529785
1540,7.149619102478027
1541,7.284473419189453
1542,7.07600736618042
1543,7.16049861907959
1544,7.085227966308594
1545,7.202964782714844
1546,6.900578498840332
1547,6.6346049308776855
1548,6.9809393882751465
1549,7.430115699768066
1550,7.18899393081665
1551,7.057478904724121
1552,7.137988567352295
1553,6.921914100646973
1554,7.0435075759887695
1555,7.326633453369141
1556,7.281560897827148
1557,7.029484748840332
1558,7.023508071899414
1559,7.218623638153076
1560,7.407624244689941
1561,7.087984085083008
1562,7.055126190185547
1563,6.97986364364624
1564,7.285696983337402
1565,7.295228958129883
1566,7.215749740600586
1567,7.020201683044434
1568,6.728726863861084
1569,6.978900909423828
1570,7.105449676513672
1571,6.707369804382324
1572,6.737355709075928
1573,6.632566452026367
1574,7.281785011291504
1575,6.951422691345215
1576,6.850833892822266
1577,6.470953941345215
1578,6.827127456665039
1579,6.8344035148620605
1580,6.893881320953369
1581,6.784928798675537
1582,7.397204399108887
1583,6.990756988525391
1584,6.921417713165283
1585,6.915611267089844
1586,7.196894645690918
1587,7.157196998596191
1588,7.300693511962891
1589,6.884567737579346
1590,7.123678684234619
1591,7.061003684997559
1592,7.4284234046936035
1593,7.134092807769775
1594,7.110013008117676
1595,7.0308637619018555
1596,6.8926568031311035
1597,7.156449317932129
1598,6.929205417633057
1599,6.986692428588867
1600,7.19288444519043
1601,6.865368843078613
1602,7.383467197418213
1603,7.000853538513184
1604,7.271358489990234
1605,6.81795072555542
1606,7.113752365112305
1607,7.1111040115356445
1608,6.792670249938965
1609,7.245804309844971
1610,6.663287162780762
1611,7.376124382019043
1612,6.806632995605469
1613,7.211747169494629
1614,6.759521484375
1615,7.08360481262207
1616,7.3302812576293945
1617,7.06709098815918
1618,7.691332817077637
1619,7.154984474182129
1620,6.703856468200684
1621,7.448577880859375
1622,7.092465400695801
1623,6.911210060119629
1624,6.916548728942871
1625,7.1587934494018555
1626,7.068443775177002
1627,7.072307586669922
1628,6.978914260864258
1629,6.95827579498291
1630,7.29535436630249
1631,7.47580099105835
1632,7.2339982986450195
1633,6.562101364135742
1634,6.964886665344238
1635,6.931194305419922
1636,7.062500953674316
1637,6.76406717300415
1638,7.227683067321777
1639,7.153184413909912
1640,7.153181076049805
1641,7.548320293426514
1642,7.339010238647461
1643,7.232710838317871
1644,6.930552959442139
1645,7.225066661834717
1646,6.8776535987854
1647,7.191690921783447
1648,6.968623638153076
1649,7.1912994384765625
1650,6.917411804199219
1651,6.9728922843933105
1652,7.230173110961914
1653,7.263065338134766
1654,7.210442543029785
1655,7.147843360900879
1656,6.988331317901611
1657,7.059478282928467
1658,6.905014514923096
1659,7.424922943115234
1660,6.926000118255615
1661,6.754697799682617
1662,6.890497207641602
1663,6.944965362548828
1664,6.730587959289551
1665,6.838399887084961
1666,7.127923011779785
1667,6.7641987800598145
1668,7.131749629974365
1669,6.913262367248535
1670,6.9978203773498535
1671,6.6857590675354
1672,6.626756191253662
1673,6.919404983520508
1674,7.221831798553467
1675,7.07627010345459
1676,7.1649274826049805
1677,7.196755409240723
1678,6.825530052185059
1679,6.952150344848633
1680,7.274652004241943
1681,7.02629280090332
1682,7.434140205383301
1683,6.855813980102539
1684,7.191252708435059
1685,6.920312881469727
1686,6.437623023986816
1687,7.030889511108398
1688,7.073917865753174
1689,7.046809196472168
1690,7.103777885437012
1691,7.234505653381348
1692,6.64892578125
1693,6.614645957946777
1694,7.33829927444458
1695,7.282576560974121
1696,6.792540550231934
1697,7.001475811004639
1698,6.868316650390625
1699,7.1291913986206055
1700,6.748370170593262
1701,7.434917449951172
1702,7.521508693695068
1703,7.1590471267700195
1704,6.9359025955200195
1705,7.331307411193848
1706,7.2026472091674805
1707,7.266374588012695
1708,6.996591567993164
1709,7.196666717529297
1710,6.924997806549072
1711,6.982447624206543
1712,7.267490863800049
1713,6.593661785125732
1714,7.288936614990234
1715,7.120244979858398
1716,7.243684768676758
1717,7.064335823059082
1718,6.683728218078613
1719,6.232367038726807
1720,6.963676452636719
1721,7.089498519897461
1722,7.172374725341797
1723,7.2379536628723145
1724,6.657031059265137
1725,7.445640563964844
1726,7.363295555114746
1727,7.375194549560547
1728,7.159893989562988
1729,7.100508689880371
1730,7.170314788818359
1731,6.90706205368042
1732,6.850418567657471
1733,6.9738969802856445
1734,6.811385154724121
1735,6.839305877685547
1736,7.022339820861816
1737,7.091968536376953
1738,6.53231143951416
1739,6.8854660987854
1740,6.921783447265625
1741,6.87885856628418
1742,7.1995697021484375
1743,7.126255035400391
1744,7.282055377960205
1745,6.9824113845825195
1746,7.029932022094727
1747,7.087064743041992
1748,6.8975043296813965
1749,7.001786708831787
1750,7.0806145668029785
1751,7.353684902191162
1752,7.2926716804504395
1753,6.8795318603515625
1754,7.055422782897949
1755,7.128801345825195
1756,6.866489887237549
1757,6.9922637939453125
1758,7.430684566497803
1759,6.854368209838867
1760,7.20033073425293
1761,6.876502513885498
1762,6.801783084869385
1763,6.862841606140137
1764,6.879337310791016
1765,6.87451171875
1766,6.839630603790283
1767,7.154428482055664
1768,7.169193267822266
1769,7.034343242645264
1770,7.103423118591309
1771,6.66059684753418
1772,6.733392238616943
1773,6.723744869232178
1774,6.7117156982421875
1775,6.8756022453308105
1776,6.519838809967041
1777,6.8786725997924805
1778,6.502452850341797
1779,7.07974910736084
1780,7.049570083618164
1781,7.331701278686523
1782,7.069451332092285
1783,6.687117576599121
1784,7.044376373291016
1785,6.832499980926514
1786,7.244802474975586
1787,6.952298164367676
1788,7.058570861816406
1789,7.081888675689697
1790,6.737286567687988
1791,7.130077838897705
1792,6.75243616104126
1793,7.143770217895508
1794,6.950078964233398
1795,7.229348659515381
1796,7.236672401428223
1797,6.829154968261719
1798,7.186214923858643
1799,7.137409210205078
1800,7.422702789306641
1801,6.976324081420898
1802,7.215760231018066
1803,6.821986198425293
1804,7.449065685272217
1805,6.9978928565979
1806,7.428596496582031
1807,6.977969169616699
1808,7.204333782196045
1809,6.549853324890137
1810,6.812490463256836
1811,7.105644226074219
1812,7.105985641479492
1813,7.058483123779297
1814,7.266913414001465
1815,7.405896186828613
1816,6.889626502990723
1817,7.0208659172058105
1818,7.179262161254883
1819,6.588476657867432
1820,6.641125202178955
1821,6.609472751617432
1822,6.944887161254883
1823,6.95857572555542
1824,6.652390480041504
1825,6.9766845703125
1826,6.872696399688721
1827,7.053530693054199
1828,7.06028938293457
1829,6.648558616638184
1830,6.773946762084961
1831,7.2778825759887695
1832,7.292943477630615
1833,6.709738731384277
1834,7.290165424346924
1835,7.315693378448486
1836,6.879094123840332
1837,7.016547679901123
1838,7.090885162353516
1839,6.922135353088379
1840,6.755233287811279
1841,6.951559543609619
1842,6.762773513793945
1843,6.924806118011475
1844,7.1843461990356445
1845,7.260331153869629
1846,6.809585094451904
1847,7.2131733894348145
1848,7.131068229675293
1849,7.152385711669922
1850,7.17780065536499
1851,7.075624942779541
1852,7.164691925048828
1853,6.945268630981445
1854,7.064340591430664
1855,6.942898750305176
1856,7.094547748565674
1857,7.048781871795654
1858,6.942068099975586
1859,6.760465145111084
1860,7.377507209777832
1861,7.169930934906006
1862,7.021815299987793
1863,7.156159400939941
1864,7.165305137634277
1865,7.026034355163574
1866,7.057851791381836
1867,7.044011116027832
1868,6.547459125518799
1869,7.16865873336792
1870,7.083739280700684
1871,7.139585494995117
1872,7.084330081939697
1873,7.21608829498291
1874,7.200135231018066
1875,7.074025630950928
1876,7.242961883544922
1877,6.967432975769043
1878,7.022701263427734
1879,6.770753860473633
1880,7.1054205894470215
1881,6.976304531097412
1882,7.211041450500488
1883,7.154565811157227
1884,6.786485195159912
1885,6.779644012451172
1886,7.0019731521606445
1887,7.145136833190918
1888,7.406300067901611
1889,7.269383430480957
1890,7.069128036499023
1891,7.239732265472412
1892,6.889872074127197
1893,7.402973651885986
1894,6.966631889343262
1895,7.141773223876953
1896,7.199934005737305
1897,6.650580406188965
1898,7.046375274658203
1899,7.166317462921143
1900,6.44681453704834
1901,6.616851806640625
1902,6.847393989562988
1903,7.127034664154053
1904,7.012006759643555
1905,6.662191390991211
1906,7.131032943725586
1907,7.279976844787598
1908,7.094480514526367
1909,7.172377109527588
1910,7.0745110511779785
1911,7.100785255432129
1912,7.093875408172607
1913,7.182769775390625
1914,7.054688453674316
1915,6.745933532714844
1916,7.253615379333496
1917,6.891725540161133
1918,7.2529706954956055
1919,7.3238525390625
1920,6.615645408630371
1921,7.228410243988037
1922,6.9746270179748535
1923,7.195694923400879
1924,7.027610778808594
1925,7.1771955490112305
1926,7.268806457519531
1927,7.2602057456970215
1928,7.417291641235352
1929,6.90540885925293
1930,7.600247383117676
1931,6.806233882904053
1932,7.253104209899902
1933,6.962229251861572
1934,6.962982177734375
1935,7.188283920288086
1936,7.176510334014893
1937,7.019574165344238
1938,7.057029724121094
1939,6.691795349121094
1940,7.086644649505615
1941,7.154156684875488
1942,6.8721923828125
1943,7.0416059494018555
1944,7.274555206298828
1945,7.200368404388428
1946,7.009889125823975
1947,7.2970099449157715
1948,6.774050235748291
1949,7.0978899002075195
1950,7.454258918762207
1951,6.473818302154541
1952,7.339482307434082
1953,7.116143226623535
1954,7.032025337219238
1955,7.262533187866211
1956,6.899665832519531
1957,7.3888139724731445
1958,7.175471305847168
1959,7.08236837387085
1960,6.977412223815918
1961,7.008752822875977
1962,6.1577253341674805
1963,7.107305526733398
1964,6.599064350128174
1965,7.1380205154418945
1966,6.987751483917236
1967,6.5952558517456055
1968,7.095111846923828
1969,7.038877487182617
1970,7.156167030334473
1971,7.1842498779296875
1972,6.709120273590088
1973,6.799976348876953
1974,6.7610859870910645
1975,6.842094421386719
1976,7.255248069763184
1977,7.000943183898926
1978,7.141496181488037
1979,7.317814350128174
1980,6.890980243682861
1981,6.849464416503906
1982,6.874120712280273
1983,6.920049667358398
1984,7.098094940185547
1985,6.6992292404174805
1986,6.691038131713867
1987,6.856884002685547
1988,7.430614471435547
1989,7.209195137023926
1990,7.184800624847412
1991,6.641600131988525
1992,7.171146869659424
1993,6.982888698577881
1994,7.006708145141602
1995,6.891709804534912
1996,7.269755840301514
1997,7.327702045440674
1998,7.277675628662109
1999,6.893012523651123
2000,6.225201606750488
2001,6.986488342285156
2002,7.117124080657959
2003,7.182796478271484
2004,6.764286041259766
2005,7.024742126464844
2006,7.166659355163574
2007,7.047280311584473
2008,6.909618854522705
2009,7.123339653015137
2010,7.066247940063477
2011,7.199957370758057
2012,6.8298444747924805
2013,6.978048801422119
2014,7.187076568603516
2015,7.618317127227783
2016,7.046746730804443
2017,7.129948616027832
2018,7.116406440734863
2019,7.000955581665039
2020,7.278105735778809
2021,6.991436004638672
2022,6.737814903259277
2023,7.22947883605957
2024,6.932942867279053
2025,6.880346298217773
2026,7.039591312408447
2027,6.9134135246276855
2028,7.179175853729248
2029,6.978659152984619
2030,7.139386177062988
2031,6.855616092681885
2032,6.7464494705200195
2033,6.690937042236328
2034,7.064703941345215
2035,7.030948162078857
2036,7.107569694519043
2037,7.108926773071289
2038,7.474546909332275
2039,6.8729248046875
2040,7.253054618835449
2041,7.164261341094971
2042,6.8169779777526855
2043,7.299431800842285
2044,7.211234092712402
2045,7.357361793518066
2046,6.9272074699401855
2047,7.249032497406006
2048,7.14991569519043
2049,6.911250114440918
2050,7.090251922607422
2051,6.8015241622924805
2052,6.7293829917907715
2053,7.126719951629639
2054,7.477200984954834
2055,6.677258491516113
2056,7.045470714569092
2057,6.771634101867676
2058,6.829277515411377
2059,7.210046291351318
2060,6.788593769073486
2061,7.147080421447754
2062,6.76253080368042
2063,7.000706672668457
2064,6.861145973205566
2065,7.230715274810791
2066,7.368734359741211
2067,6.825051307678223
2068,7.0741496086120605
2069,6.787342071533203
2070,6.645114421844482
2071,7.141083717346191
2072,7.173990249633789
2073,7.1849517822265625
2074,6.942193508148193
2075,6.8795881271362305
2076,7.264259338378906
2077,7.00847864151001
2078,6.694583892822266
2079,7.193317413330078
2080,6.860895156860352
2081,6.993823051452637
2082,7.045515060424805
2083,7.297361850738525
2084,7.264430522918701
2085,6.991564750671387
2086,7.1307454109191895
2087,7.011176109313965
2088,6.826556205749512
2089,6.98879337310791
2090,7.086721420288086
2091,7.167270660400391
2092,6.840669631958008
2093,6.439099311828613
2094,6.60051155090332
2095,7.146645545959473
2096,7.136220932006836
2097,7.166816234588623
2098,6.92612361907959
2099,7.271884441375732
2100,6.838284969329834
2101,6.979069709777832
2102,7.333667755126953
2103,6.738491058349609
2104,7.136299133300781
2105,7.071018218994141
2106,6.729497909545898
2107,6.873709678649902
2108,7.075466156005859
2109,6.949475288391113
2110,7.1847310066223145
2111,6.725214958190918
2112,7.160001754760742
2113,7.063570976257324
2114,7.026762962341309
2115,7.251040935516357
2116,7.215873718261719
2117,6.859911918640137
2118,6.588933944702148
2119,6.697954177856445
2120,7.200742721557617
2121,7.1305413246154785
2122,6.710045337677002
2123,7.213900089263916
2124,7.024322986602783
2125,6.780460357666016
2126,7.045611381530762
2127,7.168595314025879
2128,6.662432670593262
2129,7.2756147384643555
2130,6.8453168869018555
2131,6.6606526374816895
2132,7.149418354034424
2133,6.542305946350098
2134,7.012328624725342
2135,6.683658123016357
2136,7.146242141723633
2137,7.3136749267578125
2138,7.307847023010254
2139,6.551446437835693
2140,6.967085838317871
2141,6.964851379394531
2142,7.187755107879639
2143,7.219602584838867
2144,7.113793849945068
2145,6.72175407409668
2146,6.99666166305542
2147,6.84771203994751
2148,7.171128273010254
2149,6.933538913726807
2150,6.957330703735352
2151,7.144843578338623
2152,6.694748878479004
2153,6.742783069610596
2154,6.861196517944336
2155,7.131870269775391
2156,7.163330554962158
2157,6.77197265625
2158,7.144493103027344
2159,7.266055583953857
2160,6.932566165924072
2161,7.074187278747559
2162,6.956191062927246
2163,7.119403839111328
2164,6.4862213134765625
2165,6.934950351715088
2166,7.374504089355469
2167,7.07884407043457
2168,6.901780128479004
2169,7.260156154632568
2170,6.627985000610352
2171,7.149912357330322
2172,7.037614345550537
2173,7.238414287567139
2174,7.128085136413574
2175,6.987107276916504
2176,7.1708269119262695
2177,7.003848075866699
2178,6.699172019958496
2179,7.286978721618652
2180,7.239717483520508
2181,7.206972599029541
2182,6.767873764038086
2183,7.290952205657959
2184,7.192602157592773
2185,6.873632431030273
2186,7.024218559265137
2187,7.299909591674805
2188,6.9848456382751465
2189,7.008292198181152
2190,6.974221229553223
2191,7.004143714904785
2192,7.160796642303467
2193,7.2086567878723145
2194,7.151660919189453
2195,6.835435390472412
2196,6.606869697570801
2197,6.951056480407715
2198,7.122730731964111
2199,6.827330589294434
2200,7.192673683166504
2201,7.194885730743408
2202,7.282955646514893
2203,6.919878959655762
2204,7.343143463134766
2205,6.910609722137451
2206,7.251314163208008
2207,6.954803943634033
2208,6.770175457000732
2209,7.038764476776123
2210,6.59930419921875
2211,7.453645706176758
2212,6.988519191741943
2213,6.689908027648926
2214,7.018618106842041
2215,7.2491536140441895
2216,7.121313095092773
2217,6.690274715423584
2218,6.882674694061279
2219,6.877618789672852
2220,5.995232582092285
2221,7.067693710327148
2222,6.878387451171875
2223,7.045697212219238
2224,7.119318962097168
2225,6.744682312011719
2226,7.452190399169922
2227,7.0997314453125
2228,6.8901166915893555
2229,6.281860828399658
2230,6.935786247253418
2231,7.316689968109131
2232,6.995802402496338
2233,6.419389247894287
2234,7.072254180908203
2235,6.999896049499512
2236,7.277778148651123
2237,6.837150573730469
2238,7.671457290649414
2239,7.136639595031738
2240,6.855932712554932
2241,6.834339141845703
2242,6.904502868652344
2243,7.290842056274414
2244,6.969600677490234
2245,7.02227258682251
2246,7.040327072143555
2247,6.997748374938965
2248,7.154041290283203
2249,6.952995300292969
2250,7.286219120025635
2251,6.715953826904297
2252,7.561971664428711
2253,7.376069068908691
2254,6.669192314147949
2255,7.116469383239746
2256,7.0385847091674805
2257,6.9363203048706055
2258,6.530378341674805
2259,6.946895599365234
2260,7.120299339294434
2261,7.049769878387451
2262,7.038623809814453
2263,7.150216579437256
2264,7.108838081359863
2265,6.943045616149902
2266,7.102267742156982
2267,7.121336936950684
2268,6.987289905548096
2269,7.091357707977295
2270,7.136482238769531
2271,6.936875343322754
2272,7.189352512359619
2273,7.072465896606445
2274,6.896589756011963
2275,7.1737236976623535
2276,7.284268379211426
2277,6.576482772827148
2278,7.220035076141357
2279,7.069726943969727
2280,7.092158317565918
2281,6.952013969421387
2282,6.955476760864258
2283,7.093296051025391
2284,6.994237899780273
2285,6.801970958709717
2286,7.0792717933654785
2287,6.9479079246521
2288,6.903844833374023
2289,6.488953113555908
2290,7.353924751281738
2291,6.985257148742676
2292,7.066719055175781
2293,7.033017635345459
2294,6.824676513671875
2295,6.954855442047119
2296,7.166081428527832
2297,7.210531234741211
2298,7.03584098815918
2299,6.86700439453125
2300,7.275259971618652
2301,6.968103408813477
2302,6.984236240386963
2303,6.7635087966918945
2304,7.207639694213867
2305,7.2691850662231445
2306,6.935378074645996
2307,6.68326473236084
2308,7.015778541564941
2309,7.1254987716674805
2310,7.048834800720215
2311,7.185310363769531
2312,6.956761360168457
2313,6.848143577575684
2314,6.860724925994873
2315,6.908573627471924
2316,6.500392913818359
2317,7.094717979431152
2318,6.964221954345703
2319,6.765627861022949
2320,6.86381196975708
2321,7.1293535232543945
2322,7.256366729736328
2323,6.643407344818115
2324,7.45973539352417
2325,6.947039604187012
2326,7.098882675170898
2327,7.211153030395508
2328,7.230963706970215
2329,6.984809875488281
2330,6.9687604904174805
2331,6.3263773918151855
2332,7.198675155639648
2333,6.8180131912231445
2334,6.955818176269531
2335,7.002053260803223
2336,7.02740478515625
2337,7.077999114990234
2338,7.053275108337402
2339,6.974215507507324
2340,7.125720024108887
2341,7.2554755210876465
2342,6.937074661254883
2343,7.119912147521973
2344,6.5393476486206055
2345,6.925307750701904
2346,7.353309631347656
2347,6.396750450134277
2348,6.798097610473633
2349,6.967558860778809
2350,7.078708648681641
2351,7.00273323059082
2352,6.907949447631836
2353,7.226158142089844
2354,6.518274307250977
2355,6.886598587036133
2356,7.1721343994140625
2357,6.800209045410156
2358,6.724942207336426
2359,7.072752475738525
2360,6.940981864929199
2361,6.857366561889648
2362,7.140750885009766
2363,6.7390947341918945
2364,7.419558048248291
2365,7.040191650390625
2366,6.699419021606445
2367,7.04823112487793
2368,7.03127384185791
2369,7.288146495819092
2370,6.520474433898926
2371,7.048061847686768
2372,6.841378211975098
2373,7.241372108459473
2374,6.9921159744262695
2375,7.518601417541504
2376,6.934106826782227
2377,6.6788434982299805
2378,7.207893371582031
2379,7.199181079864502
2380,7.027865886688232
2381,6.699493408203125
2382,6.939170837402344
2383,7.1176581382751465
2384,7.247406482696533
2385,7.346843242645264
2386,7.0729217529296875
2387,7.16722297668457
2388,7.062684059143066
2389,6.7505340576171875
2390,6.859269142150879
2391,7.091047763824463
2392,7.232863426208496
2393,6.6742095947265625
2394,6.996119022369385
2395,7.3614044189453125
2396,6.892886638641357
2397,7.117478370666504
2398,6.99084997177124
2399,6.982635021209717
2400,6.866440773010254
2401,7.196633338928223
2402,7.189732074737549
2403,7.020285606384277
2404,7.225200176239014
2405,6.698354721069336
2406,6.984762668609619
2407,7.040756702423096
2408,7.137293815612793
2409,6.60460090637207
2410,7.092274188995361
2411,7.321235656738281
2412,6.8797807693481445
2413,6.908785820007324
2414,7.152732849121094
2415,7.039892673492432
2416,7.41075325012207
2417,7.197220325469971
2418,6.7756476402282715
2419,6.762548923492432
2420,7.078941822052002
2421,6.958647727966309
2422,7.091125011444092
2423,7.065654277801514
2424,7.213910102844238
2425,6.935025215148926
2426,7.207361221313477
2427,6.658742904663086
2428,6.893703460693359
2429,6.979404926300049
2430,6.6482439041137695
2431,6.893378734588623
2432,7.353423118591309
2433,7.27349328994751
2434,6.928041934967041
2435,7.035604476928711
2436,6.760098457336426
2437,7.218505382537842
2438,6.860710144042969
2439,6.953680515289307
2440,6.844348907470703
2441,7.324980735778809
2442,6.846053123474121
2443,6.992211818695068
2444,7.110950469970703
2445,7.085841178894043
2446,7.147255897521973
2447,7.064122200012207
2448,7.5646562576293945
2449,7.492126941680908
2450,6.96016788482666
2451,6.780084609985352
2452,7.4518938064575195
2453,7.23282527923584
2454,6.930402755737305
2455,7.317284107208252
2456,7.153519153594971
2457,7.201357841491699
2458,7.213695049285889
2459,6.927888870239258
2460,7.015318393707275
2461,6.6985931396484375
2462,6.795507431030273
2463,6.981610298156738
2464,7.201650619506836
2465,6.999831199645996
2466,6.806125640869141
2467,7.102097511291504
2468,6.882282733917236
2469,6.518272399902344
2470,6.918770790100098
2471,6.533668041229248
2472,6.633871078491211
2473,7.114912986755371
2474,7.298506736755371
2475,7.078207015991211
2476,7.276370048522949
2477,7.314535617828369
2478,7.04583740234375
2479,7.303211212158203
2480,7.320355415344238
2481,7.100368499755859
2482,7.060416221618652
2483,7.408517837524414
2484,7.1256303787231445
2485,7.056817531585693
2486,6.959502696990967
2487,7.136519432067871
2488,7.202744960784912
2489,6.959852695465088
2490,6.973793983459473
2491,7.1267194747924805
2492,6.785998821258545
2493,6.853602409362793
2494,7.026712894439697
2495,7.278805732727051
2496,7.175397872924805
2497,7.048116207122803
2498,7.266326904296875
2499,7.240909576416016
2500,7.144403457641602
2501,6.903669357299805
2502,6.983290195465088
2503,7.031312465667725
2504,6.716886520385742
2505,7.136408805847168
2506,6.982359409332275
2507,6.7251176834106445
2508,6.9662580490112305
2509,7.298084735870361
2510,6.936656951904297
2511,7.2164764404296875
2512,7.234617233276367
2513,7.493166446685791
2514,7.268621921539307
2515,6.964986324310303
2516,6.715799808502197
2517,7.220518112182617
2518,6.739058494567871
2519,7.162054538726807
2520,7.274031162261963
2521,7.256863117218018
2522,7.219789981842041
2523,6.698655128479004
2524,6.962615966796875
2525,7.270149230957031
2526,6.691714763641357
2527,6.846164703369141
2528,7.074431419372559
2529,7.189691543579102
2530,6.955888748168945
2531,7.298195838928223
2532,6.9242658615112305
2533,7.384251594543457
2534,7.0892744064331055
2535,6.757789134979248
2536,7.036916732788086
2537,6.885138034820557
2538,7.036763668060303
2539,7.2407732009887695
2540,7.207405090332031
2541,7.110414505004883
2542,7.049083709716797
2543,6.9177398681640625
2544,6.973051071166992
2545,7.199422836303711
2546,7.056675434112549
2547,7.2783026695251465
2548,7.184787750244141
2549,7.075433731079102
2550,6.881937026977539
2551,7.027525424957275
2552,7.064317226409912
2553,6.569309234619141
2554,7.09629487991333
2555,6.823065757751465
2556,6.9992289543151855
2557,7.321277618408203
2558,6.909366607666016
2559,7.174204349517822
2560,6.687188148498535
2561,6.932924270629883
2562,7.095662593841553
2563,7.077134609222412
2564,7.415583610534668
2565,7.084820747375488
2566,7.066451072692871
2567,6.815773963928223
2568,7.082531929016113
2569,7.0939860343933105
2570,7.066637992858887
2571,7.2011399269104
2572,6.655646324157715
2573,7.35303258895874
2574,6.7963457107543945
2575,6.982943058013916
2576,7.282447814941406
2577,6.902981281280518
2578,6.946606636047363
2579,7.290304183959961
2580,7.178449630737305
2581,7.381153583526611
2582,7.061919212341309
2583,7.000351428985596
2584,6.722553253173828
2585,7.049372673034668
2586,7.353696823120117
2587,7.159374237060547
2588,7.175119400024414
2589,7.166589736938477
2590,7.144972801208496
2591,7.18251371383667
2592,7.021224021911621
2593,6.836732864379883
2594,7.175520420074463
2595,7.297360420227051
2596,6.897021770477295
2597,6.909971237182617
2598,6.938539505004883
2599,6.92833948135376
2600,6.852128982543945
2601,7.079072952270508
2602,6.485838890075684
2603,7.157558441162109
2604,7.2677836418151855
2605,6.763258934020996
2606,7.21540641784668
2607,7.104970932006836
2608,7.004844665527344
2609,7.0836992263793945
2610,7.002852439880371
2611,7.151828765869141
